Date,eNodeB Name,Cell Name,LocalCell Id,KPI_Name,KPI_Column,Value,Historical_Median,Historical_Mean,Historical_Std,Historical_Days,Anomaly_Type,Z_Score,Pct_Change,Direction,Impact,Detection_Method,Severity,Baseline_Mode,Description
2026-05-18,LCAIN10121_Site_137,LCAIN10121-7,7,Availability,Availability,99.0162,99.88425000000001,99.31856666666665,1.1614215254257267,24,Spike,-5.621619815302181,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.02 vs 24-day median=99.88 (z-score=-5.62, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-1,1,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-2,2,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-3,3,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-5,5,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-6,6,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-7,7,Availability,Availability,18.2581,99.6325,77.7199,35.23108599298352,16,Spike,-149.35042410326867,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.26 vs 24-day median=99.63 (z-score=-149.35, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-1,1,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-2,2,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-3,3,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-5,5,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-6,6,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11489,LCAIN11489-7,7,Availability,Availability,95.3241,100.0,99.94044166666667,0.20318746663419515,24,Spike,-23.012738322182884,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=95.32 vs 24-day median=100.00 (z-score=-23.01, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-1,1,Availability,Availability,23.8368,100.0,97.69989583333334,7.698316157201693,24,Spike,-9.893488192057447,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-2,2,Availability,Availability,23.8368,100.0,97.7001375,7.698383724837555,24,Spike,-9.89340135829708,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-3,3,Availability,Availability,23.8368,100.0,97.69989583333334,7.698316157201693,24,Spike,-9.893488192057447,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-5,5,Availability,Availability,23.8368,100.0,97.69989583333334,7.698316157201693,24,Spike,-9.893488192057447,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-6,6,Availability,Availability,23.8368,100.0,97.69989583333334,7.698316157201693,24,Spike,-9.893488192057447,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11826,LCAIN11826-7,7,Availability,Availability,23.8368,100.0,97.7001375,7.698383724837555,24,Spike,-9.89340135829708,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=23.84 vs 24-day median=100.00 (z-score=-9.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-1,1,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-2,2,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-3,3,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-5,5,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-6,6,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12215,LCAIN12215-7,7,Availability,Availability,99.8438,100.0,99.99349166666667,0.03121287016422662,24,Spike,-5.004345937369794,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.84 vs 24-day median=100.00 (z-score=-5.00, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-1,1,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-2,2,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-3,3,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-5,5,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-6,6,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12841,LCAIN12841-7,7,Availability,Availability,99.9769,100.0,99.99830833333333,0.004578929702694499,24,Spike,-5.044847049389319,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.98 vs 24-day median=100.00 (z-score=-5.04, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10104_Site_149,LCAIN10104-3,3,CSFB KPI,CSFB SR%,101.31,100.0,100.16687083333333,0.46681989521224565,24,Spike,6.0790016849971655,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=101.31 vs 24-day median=100.00 (z-score=+6.08, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10109,LCAIN10109-3,3,CSFB KPI,CSFB SR%,88.8889,100.0,100.17482727272727,0.8011592108154153,22,Spike,-13.868778951803074,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=88.89 vs 24-day median=100.00 (z-score=-13.87, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10130_Site_144,LCAIN10130-6,6,CSFB KPI,CSFB SR%,99.4413,100.0,100.02181666666667,0.1046290577336062,24,Spike,-5.3398167975716255,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.44 vs 24-day median=100.00 (z-score=-5.34, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10350,LCAIN10350-5,5,CSFB KPI,CSFB SR%,100.9732,100.0,100.05467916666665,0.15698141604227783,24,Spike,6.1994599394995005,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=100.97 vs 24-day median=100.00 (z-score=+6.20, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10446,LCAIN10446-5,5,CSFB KPI,CSFB SR%,103.7321,100.223,100.40942916666665,0.4688170071921868,24,Spike,10.613701901701047,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=103.73 vs 24-day median=100.22 (z-score=+10.61, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10457,LCAIN10457-2,2,CSFB KPI,CSFB SR%,100.8054,100.0,100.07130416666666,0.18115739123564836,24,Spike,9.21517994372225,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=100.81 vs 24-day median=100.00 (z-score=+9.22, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10493,LCAIN10493-5,5,CSFB KPI,CSFB SR%,102.0408,100.0,99.98330833333334,0.33326136504334825,12,Spike,6.1237221414326015,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=102.04 vs 24-day median=100.00 (z-score=+6.12, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10495,LCAIN10495-3,3,CSFB KPI,CSFB SR%,102.0833,100.16499999999999,100.2539875,0.4049624924118476,24,Spike,7.091672369985657,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=102.08 vs 24-day median=100.16 (z-score=+7.09, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10499,LCAIN10499-6,6,CSFB KPI,CSFB SR%,100.5839,100.06354999999999,100.21030416666667,0.30937718009894105,24,Spike,5.522757933810467,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=100.58 vs 24-day median=100.06 (z-score=+5.52, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10582,LCAIN10582-3,3,CSFB KPI,CSFB SR%,103.7037,100.0,100.07093333333334,0.5782188899735308,24,Spike,6.405359742172282,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=103.70 vs 24-day median=100.00 (z-score=+6.41, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10691,LCAIN10691-7,7,CSFB KPI,CSFB SR%,101.4572,100.0,99.97263333333332,0.1917872425081732,24,Spike,11.949762124124883,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=101.46 vs 24-day median=100.00 (z-score=+11.95, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10753,LCAIN10753-7,7,CSFB KPI,CSFB SR%,102.8571,100.0,100.21831250000001,0.528847798924308,24,Spike,5.402499558117531,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=102.86 vs 24-day median=100.00 (z-score=+5.40, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10859,LCAIN10859-2,2,CSFB KPI,CSFB SR%,102.4194,100.0,100.48242916666668,1.2805313153398379,24,Spike,6.62550931172426,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=102.42 vs 24-day median=100.00 (z-score=+6.63, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10985,LCAIN10985-5,5,CSFB KPI,CSFB SR%,98.0263,100.0,100.07698749999999,0.20541453679592278,24,Spike,-9.608375486886034,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=98.03 vs 24-day median=100.00 (z-score=-9.61, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN10990,LCAIN10990-5,5,CSFB KPI,CSFB SR%,103.0864,100.0,100.12293333333332,0.31935682194407816,24,Spike,9.66442483117035,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=103.09 vs 24-day median=100.00 (z-score=+9.66, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN11980,LCAIN11980-7,7,CSFB KPI,CSFB SR%,99.3631,100.0,99.96998571428571,0.10821804613928195,14,Spike,-5.885340040054646,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=99.36 vs 24-day median=100.00 (z-score=-5.89, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12058,LCAIN12058-1,1,CSFB KPI,CSFB SR%,105.8824,100.0,100.10964999999999,0.5258629265312409,24,Spike,11.18618503647364,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=105.88 vs 24-day median=100.00 (z-score=+11.19, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12265,LCAIN12265-3,3,CSFB KPI,CSFB SR%,98.6486,100.0,99.9388,0.2596496100517012,19,Spike,-5.204706449321872,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=98.65 vs 24-day median=100.00 (z-score=-5.20, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12508,LCAIN12508-1,1,CSFB KPI,CSFB SR%,101.2821,100.0,100.3523875,0.7240732923954698,24,Spike,5.794067689949282,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=101.28 vs 24-day median=100.00 (z-score=+5.79, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN12570,LCAIN12570-7,7,CSFB KPI,CSFB SR%,100.8658,100.0,100.02641249999999,0.28925412747343204,24,Spike,5.3847312084356265,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=100.87 vs 24-day median=100.00 (z-score=+5.38, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN12582,LCAIN12582-5,5,CSFB KPI,CSFB SR%,97.541,100.0,99.91134583333333,0.4251704471730206,24,Spike,-5.783562842502381,,low,degradation,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=97.54 vs 24-day median=100.00 (z-score=-5.78, impact=degradation, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12891,LCAIN12891-1,1,CSFB KPI,CSFB SR%,108.1081,100.0,100.1068,0.9701894943772575,24,Spike,8.357233351825148,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=108.11 vs 24-day median=100.00 (z-score=+8.36, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12891,LCAIN12891-5,5,CSFB KPI,CSFB SR%,102.0747,100.0,100.13508333333334,0.2519264834342661,24,Spike,8.235339023185103,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=102.07 vs 24-day median=100.00 (z-score=+8.24, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12896,LCAIN12896-3,3,CSFB KPI,CSFB SR%,103.4483,100.0,99.94047499999999,0.28547187142519026,24,Spike,12.079298681108945,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=103.45 vs 24-day median=100.00 (z-score=+12.08, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN12898,LCAIN12898-5,5,CSFB KPI,CSFB SR%,101.8018,100.0,99.99283913043477,0.3244974452088485,23,Spike,5.552586088437001,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=101.80 vs 24-day median=100.00 (z-score=+5.55, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN15458,LCAIN15458-5,5,CSFB KPI,CSFB SR%,100.2741,100.0,99.99444583333333,0.04136098180619145,24,Spike,6.6270187029016165,,high,enhancement,"robust z-score (std-fallback, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=100.27 vs 24-day median=100.00 (z-score=+6.63, impact=enhancement, method=robust z-score (std-fallback, threshold 3.0))"
2026-05-18,LCAIN22701,LCAIN22701-4,4,CSFB KPI,CSFB SR%,103.7736,100.0,100.48800416666667,1.030021813878703,24,Spike,8.755618610116517,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=103.77 vs 24-day median=100.00 (z-score=+8.76, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10112_03-2-12-46,LCAIN10112-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),24.8375,15.5262,16.8503,3.621062050186982,23,Spike,5.6301083000577545,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=24.84 vs 24-day median=15.53 (z-score=+5.63, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN12255,LCAIN12255-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),21.7403,9.71995,9.802845833333334,1.5717276563756115,24,Spike,7.159674144007848,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=21.74 vs 24-day median=9.72 (z-score=+7.16, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN12893,LCAIN12893-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),14.6382,20.5069,19.901978260869566,1.7954522625006535,23,Spike,-7.769153915878905,,low,degradation,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=14.64 vs 24-day median=20.51 (z-score=-7.77, impact=degradation, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN16565,LCAIN16565-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),24.2042,12.9497,13.334499999999997,2.7243521990278396,23,Spike,5.604737339433949,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=24.20 vs 24-day median=12.95 (z-score=+5.60, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,ICAIN12934,ICAIN12934-3,3,DL Traffic,(HU) DL Traffic Volume (GBytes),0.1241,0.0138,0.05935499999999999,0.07197877100228928,20,Spike,8.266258974474272,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=0.12 vs 24-day median=0.01 (z-score=+8.27, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10370,LCAIN10370-6,6,DL Traffic,(HU) DL Traffic Volume (GBytes),18.0798,3.5498,3.716794999999999,2.0958105962789197,20,Spike,5.356846534678834,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=18.08 vs 24-day median=3.55 (z-score=+5.36, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10444,LCAIN10444-7,7,DL Traffic,(HU) DL Traffic Volume (GBytes),21.3514,1.00075,3.5377666666666667,6.045115090830686,24,Spike,71.45406233390096,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=21.35 vs 24-day median=1.00 (z-score=+71.45, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10457,LCAIN10457-6,6,DL Traffic,(HU) DL Traffic Volume (GBytes),17.4796,5.035349999999999,6.103574999999999,3.6219100100695027,24,Spike,6.748025592809926,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=17.48 vs 24-day median=5.04 (z-score=+6.75, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10494,LCAIN10494-7,7,DL Traffic,(HU) DL Traffic Volume (GBytes),16.7232,3.5586,7.6029583333333335,7.846799085503839,24,Spike,8.751196030360797,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=16.72 vs 24-day median=3.56 (z-score=+8.75, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10498,LCAIN10498-6,6,DL Traffic,(HU) DL Traffic Volume (GBytes),29.9517,2.7494500000000004,4.24235,4.371459771822985,24,Spike,38.4768087699952,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=29.95 vs 24-day median=2.75 (z-score=+38.48, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10498,LCAIN10498-7,7,DL Traffic,(HU) DL Traffic Volume (GBytes),184.271,80.35704999999999,82.11232083333333,8.570008530381752,24,Spike,10.771405813124899,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=184.27 vs 24-day median=80.36 (z-score=+10.77, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10510,LCAIN10510-8,8,DL Traffic,(HU) DL Traffic Volume (GBytes),43.0181,12.874300000000002,12.6808,5.173957526014299,20,Spike,7.6297337719568405,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=43.02 vs 24-day median=12.87 (z-score=+7.63, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
2026-05-18,LCAIN10585,LCAIN10585-3,3,DL Traffic,(HU) DL Traffic Volume (GBytes),51.2539,16.5462,17.110145833333334,5.705303491998999,24,Spike,9.036699902602084,,high,enhancement,"robust z-score (MAD, threshold 3.0)",Critical,4week_rolling_avg,"KPI spike on last day: value=51.25 vs 24-day median=16.55 (z-score=+9.04, impact=enhancement, method=robust z-score (MAD, threshold 3.0))"
